,create_time,text,retweets,favorites,word_tokens,text_clean,polarity,subjectivity,sentiment_2,keywords
90,2020-10-16 01:53:00,"How will I ensure the rights of LGBTQ+ people are protected under U.S. law?

I’ll change the law.",28416,235739.0,17,ensure rights people protected law ill change law,0.0,0.0,neutral,other
91,2020-10-16 01:42:00,We have to heal this nation. https://t.co/wD45ZGcKO2,9119,54136.0,7,heal nation,0.0,0.0,neutral,other
92,2020-10-16 01:33:00,"I'm running as a proud Democrat, but I'm going to be an American president. 

I'm going to take care of those who v… https://t.co/idzloKA0zF",23966,178208.0,23,running proud democrat going american president going take care v,0.4,0.5,positive,other
93,2020-10-16 01:29:00,"We're a diverse country — and unless we are able to treat people equally, we're just never going to meet our potential.",23217,155854.0,21,diverse country unless able treat people equally never going meet potential,0.16666666666666666,0.625,positive,other
94,2020-10-16 01:02:00,"Folks, I hope I’m making you proud during tonight’s town hall.

If you’re with us, please chip in to help power our… https://t.co/uiVZKulEXQ",4111,31523.0,25,folks hope im making proud tonights town hall youre us please chip help power,0.8,1.0,positive,other
95,2020-10-16 00:47:00,"Two of the things I've cared about throughout my whole career:

1. Improving the criminal justice system.
2. Puttin… https://t.co/009IhSNn3k",4913,29424.0,17,two things cared throughout whole career improving criminal justice system puttin,-0.1,0.47500000000000003,negative,other
96,2020-10-16 00:31:00,The words of a president matter. https://t.co/ABrbg5xTkg,6326,32729.0,7,words president matter,0.0,0.0,neutral,other
97,2020-10-16 00:20:00,"Let me be very clear: If you make under $400,000 you won’t pay a penny more in taxes under my administration.",48797,367803.0,21,let clear make wont pay penny taxes administration,0.315,0.49916666666666665,positive,other
98,2020-10-16 00:18:00,"The words of a president matter. And when a president doesn't wear a mask or makes fun of folks who do, it has consequences.",17704,121197.0,24,words president matter president wear mask makes fun folks consequences,0.3,0.2,positive,other
99,2020-10-16 00:13:00,"Over 215,000 Americans have died from COVID-19, and what is President Trump doing?

Nothing.",5996,32427.0,12,americans died president trump nothing,0.0,0.0,neutral,other
100,2020-10-16 00:11:00,"We're eight months into this pandemic, and Donald Trump still doesn't have a plan to get this virus under control.

I do.",10471,72394.0,22,eight months pandemic donald trump still plan get virus control,0.0,0.0,neutral,other
101,2020-10-15 23:47:00,"I’m about to step on stage for tonight’s town hall in Philadelphia, Pennsylvania. Tune in to @ABC to watch live.",9359,89554.0,22,im step stage tonights town hall philadelphia pennsylvania tune abc watch live,0.13636363636363635,0.5,positive,other
102,2020-10-15 23:21:00,"This is not a moment — it's a movement.

Rise up and be a part of it with the original cast of Hamilton.

Chip in t… https://t.co/tVChJhPL2p",3494,19209.0,25,moment movement rise part original cast hamilton chip,0.375,0.75,positive,other
103,2020-10-15 21:31:00,"Well, folks, @KamalaHarris and I watched some of President Trump’s remarks from the campaign trail — and it went ju… https://t.co/GUpldsPRTS",18530,102891.0,20,well folks kamalaharris watched president trumps remarks campaign trail went ju,0.0,0.0,neutral,other
